97959,fixed_moving_delay,11,409,select_rdk,NA,0,426,NA,NA,2,2857,NA,411225,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,11,411,rdk,NA,NA,572,0,0.8,88,2430,1,411799,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,12,416,select_rdk,NA,3,675,NA,NA,1,6000,NA,417512,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,12,418,rdk,NA,NA,531,0,0,88,5324,1,418045,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,12,420,select_rdk,NA,1,693,NA,NA,0,4792,NA,418740,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,12,422,rdk,NA,NA,431,180,0.5,90,4098,1,419175,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,12,424,select_rdk,NA,2,356,NA,NA,3,3664,NA,419533,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,12,426,rdk,NA,NA,292,0,0.2,88,3307,1,419827,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,12,428,select_rdk,NA,0,520,NA,NA,2,3014,NA,420350,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,12,430,rdk,NA,NA,421,0,0.8,88,2492,1,420777,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,13,435,select_rdk,NA,3,552,NA,NA,1,6000,NA,424404,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,13,437,rdk,NA,NA,772,0,0,88,5445,1,425178,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,13,439,select_rdk,NA,1,615,NA,NA,0,4672,NA,425796,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,13,441,rdk,NA,NA,611,180,0.5,90,4055,1,426409,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,13,443,select_rdk,NA,2,364,NA,NA,3,3443,NA,426777,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,13,445,rdk,NA,NA,394,0,0.2,88,3077,1,427174,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,13,447,select_rdk,NA,0,472,NA,NA,2,2681,NA,427649,0.5,0,0.8,0.2,NA,27082
